Date,Close,9-day,21-day,Signal
2023-04-14,165.2100067138672,163.76889038085938,161.06761896042596,
2023-04-17,165.22999572753906,163.66444566514758,161.5142851329985,
2023-04-18,166.47000122070312,163.75777859157986,162.06047566731772,
2023-04-19,167.6300048828125,164.18777974446616,162.54761904761904,
2023-04-20,166.64999389648438,164.4088897705078,162.89857119605654,
2023-04-21,165.02000427246094,164.7411126030816,163.24095226469495,
2023-04-24,165.3300018310547,165.24444580078125,163.54571460542223,
2023-04-25,163.77000427246094,165.65222337510852,163.71333385649183,
2023-04-26,163.75999450683594,165.4522230360243,163.97428603399368,
2023-04-27,168.41000366210938,165.80777825249567,164.4866674514044,
2023-04-28,169.67999267578125,166.3022223578559,164.91095261346726,
2023-05-01,169.58999633789062,166.64888848198785,165.25523812430245,
2023-05-02,168.5399932861328,166.74999830457898,165.42857142857142,
2023-05-03,167.4499969482422,166.8388875325521,165.4895237513951,
2023-05-04,165.7899932861328,166.9244418674045,165.4971422467913,
2023-05-05,173.57000732421875,167.83999803331164,165.96428571428572,
2023-05-08,173.5,168.92110866970486,166.38523792085192,
2023-05-09,171.77000427246094,169.8111097547743,166.8490477062407,
2023-05-10,173.55999755859375,170.38333129882812,167.4566664922805,
2023-05-11,173.75,170.83555433485242,168.1066662016369,
2023-05-12,172.57000732421875,171.16666666666666,168.4404761904762,
2023-05-15,172.07000732421875,171.5588904486762,168.7671428862072,
2023-05-16,172.07000732421875,172.07222493489584,169.09285772414435,
2023-05-17,172.69000244140625,172.8388926188151,169.38904825846353,
2023-05-18,175.0500030517578,173.00333658854166,169.7423815046038,
2023-05-19,175.16000366210938,173.18778143988715,170.14762006487166,
2023-05-22,174.1999969482422,173.45778062608508,170.5847625732422,
2023-05-23,171.55999755859375,173.23555840386285,170.88142903645834,
2023-05-24,171.83999633789062,173.0233357747396,171.26571437290735,
2023-05-25,172.99000549316406,173.07000223795572,171.70523870558966,
2023-05-26,175.42999267578125,173.4433339436849,172.0395238967169,
2023-05-30,177.3000030517578,174.02444458007812,172.40238153366815,
2023-05-31,177.25,174.53111097547742,172.76714361281623,
2023-06-01,180.08999633789062,175.0911102294922,173.31714375813803,
2023-06-02,180.9499969482422,175.73444281684027,173.96000090099517,
2023-06-05,179.5800018310547,176.33222113715277,174.61666797456286,
2023-06-06,179.2100067138672,177.1822221544054,174.88523937406995,
2023-06-07,177.82000732421875,177.84666781955295,175.09095400855654,
2023-06-08,180.57000732421875,178.6888902452257,175.51000177292596,
2023-06-09,180.9600067138672,179.30333624945746,175.86238316127233,
2023-06-12,183.7899932861328,180.02444627549914,176.3404780796596,
2023-06-13,183.30999755859375,180.6977793375651,176.85190618605841,
2023-06-14,183.9499969482422,181.12666829427084,177.41761997767858,
2023-06-15,186.00999450683594,181.6888902452257,178.08142889113654,
2023-06-16,184.9199981689453,182.282223171658,178.66380964006697,
2023-06-20,185.00999450683594,182.92666625976562,179.13809494745163,
2023-06-21,183.9600067138672,183.60888841417102,179.55714271182106,
2023-06-22,187.0,184.32333204481336,180.16666666666666,
2023-06-23,186.67999267578125,184.9588860405816,180.88666643415178,
2023-06-26,185.27000427246094,185.12333170572916,181.52619062151228,
2023-06-27,188.05999755859375,185.65110948350696,182.24380929129464,
2023-06-28,189.25,186.23999871148004,182.9019048781622,
2023-06-29,189.58999633789062,186.63777669270834,183.48714265369233,
2023-06-30,193.97000122070312,187.64333258734808,184.28333318801154,
2023-07-03,192.4600067138672,188.47111172146268,184.87238130115327,
2023-07-05,191.3300018310547,189.29000006781683,185.36666724795387,
2023-07-06,191.80999755859375,189.82444424099393,185.9490479968843,
2023-07-07,190.67999267578125,190.26888868543836,186.4952378045945,
2023-07-10,188.61000061035156,190.63999938964844,187.00904700869606,
2023-07-11,188.0800018310547,190.64222208658853,187.36666579473587,
2023-07-12,189.77000427246094,190.7000003390842,187.78618948800224,
2023-07-13,190.5399932861328,190.80555555555554,188.1076180594308,
2023-07-14,190.69000244140625,190.44111124674478,188.45904686337425,
2023-07-17,193.99000549316406,190.61111111111111,188.93714250837053,
2023-07-18,193.72999572753906,190.87777709960938,189.3047616141183,
2023-07-19,195.10000610351562,191.2433336046007,189.7895238967169,
2023-07-20,193.1300048828125,191.51555718315973,190.17619105747767,
2023-07-21,191.94000244140625,191.88555738661023,190.55619085402716,
2023-07-24,192.75,192.40444607204861,190.83000037783668,
2023-07-25,193.6199951171875,192.8322228325738,191.1604766845703,
2023-07-26,194.5,193.27222357855902,191.6000002906436,
2023-07-27,193.22000122070312,193.55333455403647,191.84571475074404,
2023-07-28,195.8300018310547,193.75777859157986,192.15904817127046,
2023-07-31,196.4499969482422,194.06000094943576,192.4857148670015,
2023-08-01,195.61000061035156,194.11666700575086,192.56381007603235,
2023-08-02,192.5800018310547,194.05555555555554,192.56952412923178,
2023-08-03,191.1699981689453,193.9699995252821,192.56190490722656,
2023-08-04,181.99000549316406,192.77444458007812,192.0942862374442,
2023-08-07,178.85000610351562,191.13333468967014,191.53095354352678,SELL
2023-08-08,179.8000030517578,189.50000169542102,191.1114298502604,
2023-08-09,178.19000244140625,187.8300018310547,190.6404774983724,
2023-08-10,177.97000122070312,185.8455573187934,190.07857259114584,
2023-08-11,177.7899932861328,183.77222357855902,189.47142973400298,
2023-08-14,179.4600067138672,181.977779812283,188.93666803269159,
2023-08-15,177.4499969482422,180.29666815863715,188.14904857817152,
2023-08-16,176.57000732421875,178.67444695366754,187.3319062732515,
2023-08-17,174.0,177.7866685655382,186.327144077846,
2023-08-18,174.49000549316406,177.30222405327692,185.4395250592913,
2023-08-21,175.83999633789062,176.86222330729166,184.67285810198103,
2023-08-22,177.22999572753906,176.75555589463977,183.93381027948288,
2023-08-23,181.1199951171875,177.10555521647134,183.33857218424478,
2023-08-24,176.3800048828125,176.94888983832465,182.47571527390252,
2023-08-25,178.61000061035156,176.8544447157118,181.7800009591239,
2023-08-28,180.19000244140625,177.1588897705078,181.03523908342635,
2023-08-29,184.1199951171875,177.9977773030599,180.4480961390904,
2023-08-30,187.64999389648438,179.51444329155817,180.06904820033483,
2023-08-31,187.8699951171875,181.00110880533853,179.84476216634116,BUY
2023-09-01,189.4600067138672,182.51444329155817,179.7633340018136,
2023-09-05,189.6999969482422,183.8999989827474,180.13047645205543,
2023-09-06,182.91000366210938,184.09888882107205,180.32380966913132,
2023-09-07,177.55999755859375,184.22999911838107,180.2171427408854,
2023-09-08,178.17999267578125,184.18222045898438,180.21666608537947,
2023-09-11,179.36000061035156,184.08999803331164,180.28285653250558,
2023-09-12,176.3000030517578,183.22111002604166,180.21190461658296,
2023-09-13,174.2100067138672,181.72777811686197,179.96190461658296,
2023-09-14,175.74000549316406,180.3800014919705,179.88047645205543,
2023-09-15,175.00999450683594,178.77444458007812,179.80619012741815,SELL
2023-09-18,177.97000122070312,177.47111172146268,179.9952378045945,
2023-09-19,179.07000732421875,177.04444546169705,180.2133331298828,
2023-09-20,175.49000549316406,176.81444634331598,180.19666689918154,
2023-09-21,173.92999267578125,176.34222412109375,180.0395238967169,
2023-09-22,174.7899932861328,175.83444552951389,179.73809523809524,
2023-09-25,176.0800018310547,175.81000094943576,179.72380937848772,
2023-09-26,171.9600067138672,175.56000094943576,179.40714300246466,
2023-09-27,170.42999267578125,174.9699995252821,178.94238063267298,
2023-09-28,170.69000244140625,174.49000040690103,178.30285717192152,
2023-09-29,171.2100067138672,173.73888990614148,177.5200006394159,
2023-10-02,173.75,173.1477779812283,176.84761991954986,
2023-10-03,172.39999389648438,172.804443359375,176.03523835681733,
2023-10-04,173.66000366210938,172.77444458007812,175.27142915271577,
2023-10-05,174.91000366210938,172.78777906629773,174.8904767717634,
2023-10-06,177.49000549316406,172.94444613986545,174.88714381626673,
2023-10-09,178.99000549316406,173.7255571153429,174.92571585518974,
2023-10-10,178.38999938964844,174.61000230577258,174.87952532087053,
2023-10-11,179.8000030517578,175.62222459581164,175.0461919875372,BUY
2023-10-12,180.7100067138672,176.6777801513672,175.355715797061,
2023-10-13,178.85000610351562,177.24444749620227,175.5038110642206,
2023-10-16,178.72000122070312,177.94667053222656,175.68047805059524,
2023-10-17,177.14999389648438,178.3344472249349,175.6414300827753,
2023-10-18,175.83999633789062,178.43777974446616,175.48762003580728,
2023-10-19,175.4600067138672,178.21222432454428,175.48619152250745,
2023-10-20,172.8800048828125,177.53333536783853,175.43619210379464,
2023-10-23,173.0,176.93444654676648,175.35095432826452,
2023-10-24,173.44000244140625,176.227779812283,175.2252400716146,
2023-10-25,171.10000610351562,175.16000196668836,175.18428766159784,SELL
2023-10-26,166.88999938964844,173.83111233181424,175.01571655273438,
2023-10-27,168.22000122070312,172.66444566514758,174.8980974469866,
2023-10-30,170.2899932861328,171.90222337510852,174.85428728376115,
2023-10-31,170.77000427246094,171.3388909233941,174.71238272530692,
2023-11-01,173.97000122070312,171.17333475748697,174.78714497884116,
2023-11-02,177.57000732421875,171.69444613986545,174.9733356294178,
2023-11-03,176.64999389648438,172.1000010172526,175.05619230724517,
2023-11-06,179.22999572753906,172.7433336046007,175.13904898507255,
2023-11-07,181.82000732421875,173.9344448513455,175.27381097702752,
2023-11-08,182.88999938964844,175.71222262912326,175.48809669131325,BUY
2023-11-09,182.41000366210938,177.28888956705728,175.61238243466332,
2023-11-10,186.39999389648438,179.07888963487414,175.88333420526413,
2023-11-13,184.8000030517578,180.63777838812933,176.16666739327567,
2023-11-14,187.44000244140625,182.1344451904297,176.58190554664247,
2023-11-15,188.00999450683594,183.29444376627603,177.0990484328497,
2023-11-16,189.7100067138672,184.7455563015408,177.75952511742003,
2023-11-17,189.69000244140625,185.90777926974826,178.43714396158853,
2023-11-20,191.4499969482422,186.97777811686197,179.32142929803757,
2023-11-21,190.63999938964844,187.83888922797308,180.16142926897322,
2023-11-22,191.30999755859375,188.82777743869357,181.01238141741072,
2023-11-24,189.97000122070312,189.22444491916232,181.91095261346726,
2023-11-27,189.7899932861328,189.77888827853732,183.00142851329986,
2023-11-28,190.39999389648438,190.10777621799045,184.057618640718,
2023-11-29,189.3699951171875,190.2588873969184,184.96619015648253,
2023-11-30,189.9499969482422,190.28555297851562,185.87952314104353,
2023-12-01,191.24000549316406,190.45777553982205,186.701904296875,
2023-12-04,189.42999267578125,190.23333062065973,187.26666550409226,
2023-12-05,193.4199981689453,190.54221937391492,188.0652371361142,
2023-12-06,192.32000732421875,190.6544426812066,188.68857102167038,
2023-12-07,194.27000427246094,191.13222079806857,189.28142801920572,
2023-12-08,195.7100067138672,191.79000006781683,189.89190455845423,
2023-12-11,193.17999267578125,192.09888882107205,190.4047611781529,
2023-12-12,194.7100067138672,192.69222344292535,190.80047607421875,
2023-12-13,197.9600067138672,193.58222452799478,191.4271429152716,
2023-12-14,198.11000061035156,194.3455573187934,191.93523806617372,
2023-12-15,197.57000732421875,195.250003390842,192.3904767717634,
2023-12-18,195.88999938964844,195.52444797092014,192.68476213727678,
2023-12-19,196.94000244140625,196.03778076171875,193.03000023251488,
2023-12-20,194.8300018310547,196.10000271267361,193.19095284598214,
2023-12-21,194.67999267578125,195.98555670844183,193.38333347865515,
2023-12-22,193.60000610351562,196.03222486707898,193.4923815046038,
2023-12-26,193.0500030517578,195.84778001573352,193.63904825846353,
2023-12-27,193.14999389648438,195.3133341471354,193.7990482875279,
2023-12-28,193.5800018310547,194.81000094943576,193.95047723679315,
2023-12-29,192.52999877929688,194.25,194.1009536016555,
2024-01-02,185.63999938964844,193.11111111111111,193.89571562267486,SELL
2024-01-03,184.25,191.70111083984375,193.56285821823846,
2024-01-04,181.91000366210938,190.2655554877387,193.2047635033017,
2024-01-05,181.17999267578125,188.7655554877387,192.62190609886534,
2024-01-08,185.55999755859375,187.8722212049696,192.3000008719308,
2024-01-09,185.13999938964844,186.9933319091797,191.865238734654,
2024-01-10,186.19000244140625,186.2199995252821,191.41190519787017,
2024-01-11,185.58999633789062,185.33222113715277,191.05047680082777,
2024-01-12,185.9199981689453,184.59777662489148,190.6319049653553,
2024-01-16,183.6300048828125,184.37444390190973,189.94952392578125,
2024-01-17,182.67999267578125,184.1999986436632,189.21476164318267,
2024-01-18,188.6300048828125,184.94666544596353,188.78904724121094,
2024-01-19,191.55999755859375,186.0999993218316,188.58285667782738,
2024-01-22,193.88999938964844,187.02555508083768,188.43761843726747,
2024-01-23,195.17999267578125,188.141109890408,188.45428466796875,
2024-01-24,194.5,189.06444295247397,188.44571358816964,BUY
2024-01-25,194.1699981689453,190.0177764892578,188.47285606747582,
2024-01-26,192.4199981689453,190.73999871148004,188.44285583496094,
2024-01-29,191.72999572753906,191.63999769422742,188.37523687453498,
2024-01-30,188.0399932861328,192.23555331759982,188.1114269438244,
2024-01-31,184.39999389648438,191.7655520968967,187.72428385416666,
2024-02-01,186.86000061035156,191.24333021375867,187.78237915039062,
2024-02-02,185.85000610351562,190.34999762641058,187.8585699172247,
2024-02-05,187.67999267578125,189.51666429307727,188.13333129882812,
2024-02-06,189.3000030517578,188.93888685438367,188.51999845958892,
2024-02-07,189.41000366210938,188.40999857584634,188.70333208356584,SELL
2024-02-08,188.32000732421875,187.9544440375434,188.8547610328311,
2024-02-09,188.85000610351562,187.6344451904297,188.98142787388392,
2024-02-12,187.14999389648438,187.53555636935764,189.0557134719122,
2024-02-13,185.0399932861328,187.60666741265192,189.01380847749255,
2024-02-14,184.14999389648438,187.30555555555554,189.038569859096,
2024-02-15,183.86000061035156,187.0844438340929,189.09476071312315,
2024-02-16,182.30999755859375,186.48777770996094,188.79380798339844,
2024-02-20,181.55999755859375,185.62777709960938,188.31761750720796,
2024-02-21,182.32000732421875,184.83999972873264,187.76666550409226,
2024-02-22,184.3699951171875,184.40110948350696,187.2519037155878,
2024-02-23,182.52000427246094,183.69777594672308,186.68142772856214,
2024-02-26,181.16000366210938,183.03222147623697,186.06190418061755,
2024-02-27,182.6300048828125,182.76444498697916,185.59571402413505,
2024-02-28,181.4199981689453,182.4611121283637,185.1047617594401,
2024-02-29,180.75,182.11555650499133,184.75761922200522,
2024-03-01,179.66000366210938,181.82111273871527,184.53190540132067,
2024-03-04,175.10000610351562,181.10333591037326,183.97190566289993,
2024-03-05,170.1199951171875,179.7477789984809,183.22285752069382,
2024-03-06,169.1199951171875,178.05333455403647,182.33904811314173,
2024-03-07,169.0,176.55111185709634,181.37238130115327,
2024-03-08,170.72999572753906,175.39222208658853,180.4828571137928,
2024-03-11,172.75,174.29444376627603,179.7414281935919,
2024-03-12,173.22999572753906,173.38444349500867,178.99761817568825,
2024-03-13,171.1300048828125,172.3155551486545,178.2347615559896,
2024-03-14,173.0,171.57555474175348,177.6614285423642,
2024-03-15,172.6199951171875,171.29999796549478,177.1123809814453,
2024-03-18,173.72000122070312,171.6999986436632,176.62952386765252,
2024-03-19,176.0800018310547,172.47333272298178,176.3328574044364,
2024-03-20,178.6699981689453,173.5477769639757,176.1952383858817,
2024-03-21,171.3699951171875,173.61888800726996,175.6738092331659,
2024-03-22,172.27999877929688,173.56666564941406,175.0980951218378,
2024-03-25,170.85000610351562,173.3022223578559,174.54238092331659,
2024-03-26,169.7100067138672,173.14444478352866,173.9971429734003,
2024-03-27,173.30999755859375,173.17888895670572,173.55333310081846,
2024-03-28,171.47999572753906,173.0522223578559,173.07999965122767,
2024-04-01,170.02999877929688,172.64222208658853,172.56952340262276,BUY
2024-04-02,168.83999633789062,171.83777703179254,172.05428495861236,SELL
2024-04-03,169.64999389648438,170.83555433485242,171.79476056780135,
2024-04-04,168.82000732421875,170.5522223578559,171.73285638718377,
